ID,Distance,Path
092 035,2,"['092', '001', '035']"
092 036,2,"['092', '001', '036']"
092 037,2,"['092', '001', '037']"
092 038,2,"['092', '001', '038']"
092 039,2,"['092', '001', '039']"
092 040,3,"['092', '001', '004', '040']"
092 041,2,"['092', '001', '041']"
092 042,2,"['092', '001', '042']"
092 043,2,"['092', '001', '043']"
092 044,2,"['092', '001', '044']"
092 045,2,"['092', '001', '045']"
092 046,2,"['092', '001', '046']"
092 047,2,"['092', '001', '047']"
092 048,2,"['092', '001', '048']"
092 049,2,"['092', '001', '049']"
092 050,3,"['092', '001', '009', '050']"
092 051,2,"['092', '001', '051']"
092 052,2,"['092', '001', '052']"
092 053,2,"['092', '001', '053']"
092 054,2,"['092', '001', '054']"
092 055,2,"['092', '001', '055']"
092 056,2,"['092', '001', '056']"
092 057,2,"['092', '001', '057']"
092 058,2,"['092', '001', '058']"
092 059,2,"['092', '001', '059']"
092 060,2,"['092', '001', '060']"
092 061,2,"['092', '001', '061']"
092 062,2,"['092', '001', '062']"
092 063,3,"['092', '001', '003', '063']"
092 064,2,"['092', '001', '064']"
092 065,2,"['092', '001', '065']"
092 066,2,"['092', '001', '066']"
092 067,2,"['092', '001', '067']"
092 068,2,"['092', '001', '068']"
092 069,2,"['092', '001', '069']"
092 070,2,"['092', '001', '070']"
092 071,2,"['092', '001', '071']"
092 072,3,"['092', '001', '004', '072']"
092 073,2,"['092', '001', '073']"
092 074,2,"['092', '001', '074']"
092 075,2,"['092', '001', '075']"
092 076,2,"['092', '001', '076']"
092 077,2,"['092', '001', '077']"
092 078,2,"['092', '001', '078']"
092 079,2,"['092', '001', '079']"
092 080,2,"['092', '001', '080']"
092 081,2,"['092', '001', '081']"
092 082,2,"['092', '001', '082']"
092 083,2,"['092', '001', '083']"
092 084,2,"['092', '001', '084']"
092 085,3,"['092', '001', '009', '085']"
092 086,1,"['092', '086']"
092 087,1,"['092', '087']"
092 088,1,"['092', '088']"
092 089,1,"['092', '089']"
092 090,2,"['092', '001', '090']"
092 091,1,"['092', '091']"
092 092,0,['092']
092 093,1,"['092', '093']"
092 094,2,"['092', '001', '094']"
092 095,1,"['092', '095']"
092 096,3,"['092', '001', '004', '096']"
092 097,3,"['092', '001', '004', '097']"
092 098,3,"['092', '001', '003', '098']"
092 099,3,"['092', '001', '003', '099']"
092 100,3,"['092', '001', '003', '100']"
092 101,3,"['092', '001', '003', '101']"
092 102,3,"['092', '001', '003', '102']"
092 103,2,"['092', '001', '103']"
092 104,2,"['092', '001', '104']"
092 105,2,"['092', '001', '105']"
092 106,2,"['092', '001', '106']"
092 107,2,"['092', '001', '107']"
092 108,2,"['092', '001', '108']"
092 109,2,"['092', '001', '109']"
092 110,2,"['092', '001', '110']"
092 111,2,"['092', '001', '111']"
092 112,2,"['092', '001', '112']"
092 113,2,"['092', '001', '113']"
092 114,2,"['092', '001', '114']"
093 001,1,"['093', '001']"
093 002,1,"['093', '002']"
093 003,2,"['093', '001', '003']"
093 004,2,"['093', '001', '004']"
093 005,2,"['093', '001', '005']"
093 006,2,"['093', '001', '006']"
093 007,2,"['093', '001', '007']"
093 008,2,"['093', '001', '008']"
093 009,2,"['093', '001', '009']"
093 010,2,"['093', '001', '010']"
093 011,2,"['093', '001', '011']"
093 012,2,"['093', '001', '012']"
093 013,2,"['093', '001', '013']"
093 014,3,"['093', '001', '004', '014']"
093 015,1,"['093', '015']"
093 016,2,"['093', '001', '016']"
093 017,2,"['093', '001', '017']"
093 018,2,"['093', '001', '018']"
093 019,2,"['093', '001', '019']"
093 020,2,"['093', '001', '020']"
093 021,2,"['093', '001', '021']"
093 022,2,"['093', '001', '022']"
093 023,2,"['093', '001', '023']"
093 024,2,"['093', '001', '024']"
093 025,2,"['093', '001', '025']"
093 026,2,"['093', '001', '026']"
093 027,2,"['093', '001', '027']"
093 028,2,"['093', '001', '028']"
093 029,2,"['093', '001', '029']"
093 030,2,"['093', '001', '030']"
093 031,2,"['093', '001', '031']"
093 032,2,"['093', '001', '032']"
093 033,2,"['093', '001', '033']"
093 034,2,"['093', '001', '034']"
093 035,2,"['093', '001', '035']"
093 036,2,"['093', '001', '036']"
093 037,2,"['093', '001', '037']"
093 038,2,"['093', '001', '038']"
093 039,2,"['093', '001', '039']"
093 040,3,"['093', '001', '004', '040']"
093 041,2,"['093', '001', '041']"
093 042,2,"['093', '001', '042']"
093 043,2,"['093', '001', '043']"
093 044,2,"['093', '001', '044']"
093 045,2,"['093', '001', '045']"
093 046,2,"['093', '001', '046']"
093 047,2,"['093', '001', '047']"
093 048,2,"['093', '001', '048']"
093 049,2,"['093', '001', '049']"
093 050,3,"['093', '001', '009', '050']"
093 051,2,"['093', '001', '051']"
093 052,2,"['093', '001', '052']"
093 053,2,"['093', '001', '053']"
093 054,2,"['093', '001', '054']"
093 055,2,"['093', '001', '055']"
093 056,2,"['093', '001', '056']"
093 057,2,"['093', '001', '057']"
093 058,2,"['093', '001', '058']"
093 059,2,"['093', '001', '059']"
093 060,2,"['093', '001', '060']"
093 061,2,"['093', '001', '061']"
093 062,2,"['093', '001', '062']"
093 063,3,"['093', '001', '003', '063']"
093 064,2,"['093', '001', '064']"
093 065,2,"['093', '001', '065']"
093 066,2,"['093', '001', '066']"
093 067,2,"['093', '001', '067']"
093 068,2,"['093', '001', '068']"
093 069,2,"['093', '001', '069']"
093 070,2,"['093', '001', '070']"
093 071,2,"['093', '001', '071']"
093 072,3,"['093', '001', '004', '072']"
093 073,2,"['093', '001', '073']"
093 074,2,"['093', '001', '074']"
093 075,2,"['093', '001', '075']"
093 076,2,"['093', '001', '076']"
093 077,2,"['093', '001', '077']"
093 078,2,"['093', '001', '078']"
093 079,2,"['093', '001', '079']"
093 080,2,"['093', '001', '080']"
093 081,2,"['093', '001', '081']"
093 082,2,"['093', '001', '082']"
093 083,2,"['093', '001', '083']"
093 084,2,"['093', '001', '084']"
093 085,3,"['093', '001', '009', '085']"
093 086,1,"['093', '086']"
093 087,1,"['093', '087']"
093 088,1,"['093', '088']"
093 089,2,"['093', '001', '089']"
093 090,2,"['093', '001', '090']"
093 091,1,"['093', '091']"
093 092,1,"['093', '092']"
093 093,0,['093']
093 094,2,"['093', '001', '094']"
093 095,2,"['093', '001', '095']"
093 096,3,"['093', '001', '004', '096']"
093 097,3,"['093', '001', '004', '097']"
093 098,3,"['093', '001', '003', '098']"
093 099,3,"['093', '001', '003', '099']"
093 100,3,"['093', '001', '003', '100']"
093 101,3,"['093', '001', '003', '101']"
093 102,3,"['093', '001', '003', '102']"
093 103,2,"['093', '001', '103']"
093 104,2,"['093', '001', '104']"
093 105,2,"['093', '001', '105']"
093 106,2,"['093', '001', '106']"
093 107,2,"['093', '001', '107']"
093 108,2,"['093', '001', '108']"
093 109,2,"['093', '001', '109']"
093 110,2,"['093', '001', '110']"
093 111,2,"['093', '001', '111']"
093 112,2,"['093', '001', '112']"
093 113,2,"['093', '001', '113']"
093 114,2,"['093', '001', '114']"
094 001,1,"['094', '001']"
094 002,1,"['094', '002']"
094 003,2,"['094', '001', '003']"
094 004,2,"['094', '001', '004']"
094 005,2,"['094', '001', '005']"
094 006,2,"['094', '001', '006']"
094 007,2,"['094', '001', '007']"
094 008,2,"['094', '001', '008']"
094 009,2,"['094', '001', '009']"
094 010,2,"['094', '001', '010']"
094 011,2,"['094', '001', '011']"
094 012,2,"['094', '001', '012']"
094 013,2,"['094', '001', '013']"
094 014,3,"['094', '001', '004', '014']"
094 015,2,"['094', '001', '015']"
094 016,2,"['094', '001', '016']"
094 017,2,"['094', '001', '017']"
094 018,2,"['094', '001', '018']"
094 019,2,"['094', '001', '019']"
094 020,2,"['094', '001', '020']"
094 021,2,"['094', '001', '021']"
094 022,2,"['094', '001', '022']"
094 023,2,"['094', '001', '023']"
094 024,2,"['094', '001', '024']"
094 025,2,"['094', '001', '025']"
094 026,2,"['094', '001', '026']"
094 027,2,"['094', '001', '027']"
094 028,2,"['094', '001', '028']"
094 029,2,"['094', '001', '029']"
094 030,2,"['094', '001', '030']"
094 031,2,"['094', '001', '031']"
094 032,2,"['094', '001', '032']"
094 033,2,"['094', '001', '033']"
094 034,2,"['094', '001', '034']"
094 035,2,"['094', '001', '035']"
094 036,2,"['094', '001', '036']"
094 037,2,"['094', '001', '037']"
094 038,2,"['094', '001', '038']"
094 039,2,"['094', '001', '039']"
094 040,3,"['094', '001', '004', '040']"
094 041,2,"['094', '001', '041']"
094 042,2,"['094', '001', '042']"
094 043,2,"['094', '001', '043']"
094 044,2,"['094', '001', '044']"
094 045,2,"['094', '001', '045']"
094 046,2,"['094', '001', '046']"
094 047,2,"['094', '001', '047']"
094 048,2,"['094', '001', '048']"
094 049,2,"['094', '001', '049']"
094 050,3,"['094', '001', '009', '050']"
094 051,2,"['094', '001', '051']"
094 052,2,"['094', '001', '052']"
094 053,2,"['094', '001', '053']"
094 054,2,"['094', '001', '054']"
094 055,2,"['094', '001', '055']"
094 056,2,"['094', '001', '056']"
094 057,2,"['094', '001', '057']"
094 058,2,"['094', '001', '058']"
094 059,2,"['094', '001', '059']"
094 060,2,"['094', '001', '060']"
094 061,2,"['094', '001', '061']"
094 062,2,"['094', '001', '062']"
094 063,3,"['094', '001', '003', '063']"
094 064,2,"['094', '001', '064']"
094 065,2,"['094', '001', '065']"
094 066,2,"['094', '001', '066']"
094 067,2,"['094', '001', '067']"
094 068,2,"['094', '001', '068']"
094 069,2,"['094', '001', '069']"
094 070,2,"['094', '001', '070']"
094 071,2,"['094', '001', '071']"
094 072,3,"['094', '001', '004', '072']"
094 073,2,"['094', '001', '073']"
094 074,2,"['094', '001', '074']"
094 075,2,"['094', '001', '075']"
094 076,2,"['094', '001', '076']"
094 077,2,"['094', '001', '077']"
094 078,2,"['094', '001', '078']"
094 079,2,"['094', '001', '079']"
094 080,2,"['094', '001', '080']"
094 081,2,"['094', '001', '081']"
094 082,2,"['094', '001', '082']"
094 083,2,"['094', '001', '083']"
094 084,2,"['094', '001', '084']"
094 085,3,"['094', '001', '009', '085']"
094 086,2,"['094', '001', '086']"
094 087,2,"['094', '001', '087']"
094 088,2,"['094', '001', '088']"
094 089,2,"['094', '001', '089']"
094 090,2,"['094', '001', '090']"
094 091,2,"['094', '001', '091']"
094 092,2,"['094', '001', '092']"
094 093,2,"['094', '001', '093']"
094 094,0,['094']
094 095,2,"['094', '001', '095']"
094 096,3,"['094', '001', '004', '096']"
094 097,3,"['094', '001', '004', '097']"
094 098,3,"['094', '001', '003', '098']"
094 099,3,"['094', '001', '003', '099']"
094 100,3,"['094', '001', '003', '100']"
094 101,3,"['094', '001', '003', '101']"
094 102,3,"['094', '001', '003', '102']"
094 103,2,"['094', '001', '103']"
094 104,2,"['094', '001', '104']"
094 105,2,"['094', '001', '105']"
094 106,2,"['094', '001', '106']"
094 107,2,"['094', '001', '107']"
094 108,2,"['094', '001', '108']"
094 109,2,"['094', '001', '109']"
094 110,2,"['094', '001', '110']"
094 111,2,"['094', '001', '111']"
094 112,2,"['094', '001', '112']"
094 113,2,"['094', '001', '113']"
094 114,2,"['094', '001', '114']"
095 001,1,"['095', '001']"
095 002,1,"['095', '002']"
095 003,2,"['095', '001', '003']"
095 004,2,"['095', '001', '004']"
095 005,2,"['095', '001', '005']"
095 006,2,"['095', '001', '006']"
095 007,2,"['095', '001', '007']"
095 008,2,"['095', '001', '008']"
095 009,2,"['095', '001', '009']"
095 010,2,"['095', '001', '010']"
095 011,2,"['095', '001', '011']"
095 012,2,"['095', '001', '012']"
095 013,2,"['095', '001', '013']"
095 014,3,"['095', '001', '004', '014']"
095 015,1,"['095', '015']"
095 016,2,"['095', '001', '016']"
095 017,2,"['095', '001', '017']"
095 018,2,"['095', '001', '018']"
095 019,2,"['095', '001', '019']"
095 020,2,"['095', '001', '020']"
095 021,2,"['095', '001', '021']"
095 022,2,"['095', '001', '022']"
095 023,2,"['095', '001', '023']"
095 024,2,"['095', '001', '024']"
095 025,2,"['095', '001', '025']"
095 026,2,"['095', '001', '026']"
095 027,2,"['095', '001', '027']"
095 028,2,"['095', '001', '028']"
095 029,2,"['095', '001', '029']"
095 030,2,"['095', '001', '030']"
095 031,2,"['095', '001', '031']"
095 032,2,"['095', '001', '032']"
095 033,2,"['095', '001', '033']"
095 034,2,"['095', '001', '034']"
095 035,2,"['095', '001', '035']"
095 036,2,"['095', '001', '036']"
095 037,2,"['095', '001', '037']"
095 038,2,"['095', '001', '038']"
095 039,2,"['095', '001', '039']"
095 040,3,"['095', '001', '004', '040']"
095 041,2,"['095', '001', '041']"
095 042,2,"['095', '001', '042']"
095 043,2,"['095', '001', '043']"
095 044,2,"['095', '001', '044']"
095 045,2,"['095', '001', '045']"
095 046,2,"['095', '001', '046']"
095 047,2,"['095', '001', '047']"
095 048,2,"['095', '001', '048']"
095 049,2,"['095', '001', '049']"
095 050,3,"['095', '001', '009', '050']"
095 051,2,"['095', '001', '051']"
095 052,2,"['095', '001', '052']"
095 053,2,"['095', '001', '053']"
095 054,2,"['095', '001', '054']"
095 055,2,"['095', '001', '055']"
095 056,2,"['095', '001', '056']"
095 057,2,"['095', '001', '057']"
095 058,2,"['095', '001', '058']"
095 059,2,"['095', '001', '059']"
095 060,2,"['095', '001', '060']"
095 061,2,"['095', '001', '061']"
095 062,2,"['095', '001', '062']"
095 063,3,"['095', '001', '003', '063']"
095 064,2,"['095', '001', '064']"
095 065,2,"['095', '001', '065']"
095 066,2,"['095', '001', '066']"
095 067,2,"['095', '001', '067']"
095 068,2,"['095', '001', '068']"
095 069,2,"['095', '001', '069']"
095 070,2,"['095', '001', '070']"
095 071,2,"['095', '001', '071']"
095 072,3,"['095', '001', '004', '072']"
095 073,2,"['095', '001', '073']"
095 074,2,"['095', '001', '074']"
095 075,2,"['095', '001', '075']"
095 076,2,"['095', '001', '076']"
095 077,2,"['095', '001', '077']"
095 078,2,"['095', '001', '078']"
095 079,2,"['095', '001', '079']"
095 080,2,"['095', '001', '080']"
095 081,2,"['095', '001', '081']"
095 082,2,"['095', '001', '082']"
095 083,2,"['095', '001', '083']"
095 084,2,"['095', '001', '084']"
095 085,3,"['095', '001', '009', '085']"
095 086,1,"['095', '086']"
095 087,1,"['095', '087']"
095 088,2,"['095', '001', '088']"
095 089,1,"['095', '089']"
095 090,2,"['095', '001', '090']"
095 091,1,"['095', '091']"
095 092,1,"['095', '092']"
095 093,2,"['095', '001', '093']"
095 094,2,"['095', '001', '094']"
095 095,0,['095']
095 096,3,"['095', '001', '004', '096']"
095 097,3,"['095', '001', '004', '097']"
095 098,3,"['095', '001', '003', '098']"
095 099,3,"['095', '001', '003', '099']"
095 100,3,"['095', '001', '003', '100']"
095 101,3,"['095', '001', '003', '101']"
095 102,3,"['095', '001', '003', '102']"
095 103,2,"['095', '001', '103']"
095 104,2,"['095', '001', '104']"
095 105,2,"['095', '001', '105']"
095 106,2,"['095', '001', '106']"
095 107,2,"['095', '001', '107']"
095 108,2,"['095', '001', '108']"
095 109,2,"['095', '001', '109']"
095 110,2,"['095', '001', '110']"
095 111,2,"['095', '001', '111']"
095 112,2,"['095', '001', '112']"
095 113,2,"['095', '001', '113']"
095 114,2,"['095', '001', '114']"
096 001,2,"['096', '004', '001']"
096 002,2,"['096', '004', '002']"
096 003,2,"['096', '004', '003']"
096 004,1,"['096', '004']"
096 005,3,"['096', '004', '001', '005']"
096 006,3,"['096', '004', '001', '006']"
096 007,2,"['096', '004', '007']"
096 008,2,"['096', '009', '008']"
096 009,1,"['096', '009']"
096 010,2,"['096', '004', '010']"
096 011,3,"['096', '004', '001', '011']"
096 012,2,"['096', '009', '012']"
096 013,2,"['096', '004', '013']"
096 014,2,"['096', '004', '014']"
096 015,3,"['096', '004', '001', '015']"
096 016,2,"['096', '004', '016']"
096 017,3,"['096', '004', '001', '017']"
096 018,3,"['096', '004', '001', '018']"
096 019,3,"['096', '004', '001', '019']"
096 020,3,"['096', '004', '001', '020']"
096 021,3,"['096', '004', '001', '021']"
096 022,2,"['096', '004', '022']"
096 023,3,"['096', '004', '001', '023']"
096 024,3,"['096', '004', '001', '024']"
096 025,3,"['096', '004', '001', '025']"
096 026,3,"['096', '004', '001', '026']"
096 027,3,"['096', '004', '001', '027']"
096 028,3,"['096', '004', '001', '028']"
096 029,2,"['096', '004', '029']"
096 030,3,"['096', '004', '001', '030']"
096 031,3,"['096', '004', '001', '031']"
096 032,3,"['096', '004', '001', '032']"
096 033,3,"['096', '004', '001', '033']"
096 034,3,"['096', '004', '001', '034']"
096 035,3,"['096', '004', '001', '035']"
096 036,3,"['096', '004', '001', '036']"
096 037,3,"['096', '004', '001', '037']"
096 038,2,"['096', '004', '038']"
096 039,1,"['096', '039']"
096 040,1,"['096', '040']"
096 041,3,"['096', '004', '001', '041']"
096 042,2,"['096', '009', '042']"
096 043,2,"['096', '039', '043']"
096 044,2,"['096', '039', '044']"
096 045,2,"['096', '009', '045']"
096 046,2,"['096', '009', '046']"
096 047,2,"['096', '009', '047']"
096 048,3,"['096', '004', '001', '048']"
096 049,3,"['096', '004', '001', '049']"
096 050,2,"['096', '009', '050']"
096 051,3,"['096', '004', '001', '051']"
096 052,3,"['096', '004', '001', '052']"
096 053,3,"['096', '004', '001', '053']"
096 054,3,"['096', '004', '001', '054']"
096 055,3,"['096', '004', '001', '055']"
096 056,3,"['096', '004', '001', '056']"
096 057,3,"['096', '004', '001', '057']"
096 058,2,"['096', '004', '058']"
096 059,2,"['096', '004', '059']"
096 060,2,"['096', '004', '060']"
096 061,2,"['096', '004', '061']"
096 062,2,"['096', '009', '062']"
096 063,3,"['096', '004', '003', '063']"
096 064,2,"['096', '004', '064']"
096 065,3,"['096', '004', '001', '065']"
096 066,3,"['096', '004', '001', '066']"
096 067,3,"['096', '004', '001', '067']"
096 068,3,"['096', '004', '001', '068']"
096 069,3,"['096', '004', '001', '069']"
096 070,3,"['096', '004', '001', '070']"
096 071,3,"['096', '004', '001', '071']"
096 072,2,"['096', '004', '072']"
096 073,3,"['096', '004', '001', '073']"
096 074,3,"['096', '004', '001', '074']"
096 075,2,"['096', '004', '075']"
096 076,3,"['096', '004', '001', '076']"
096 077,3,"['096', '004', '001', '077']"
096 078,3,"['096', '004', '001', '078']"
096 079,3,"['096', '004', '001', '079']"
096 080,3,"['096', '004', '001', '080']"
096 081,3,"['096', '004', '001', '081']"
096 082,3,"['096', '004', '001', '082']"
096 083,3,"['096', '004', '001', '083']"
096 084,3,"['096', '004', '001', '084']"
096 085,2,"['096', '009', '085']"
096 086,2,"['096', '004', '086']"
096 087,3,"['096', '004', '001', '087']"
096 088,3,"['096', '004', '001', '088']"
096 089,2,"['096', '004', '089']"
096 090,3,"['096', '004', '001', '090']"
096 091,3,"['096', '004', '001', '091']"
096 092,3,"['096', '004', '001', '092']"
096 093,3,"['096', '004', '001', '093']"
096 094,3,"['096', '004', '001', '094']"
096 095,3,"['096', '004', '001', '095']"
096 096,0,['096']
096 097,2,"['096', '004', '097']"
096 098,2,"['096', '004', '098']"
096 099,3,"['096', '004', '003', '099']"
096 100,3,"['096', '004', '003', '100']"
096 101,2,"['096', '004', '101']"
096 102,2,"['096', '004', '102']"
096 103,2,"['096', '004', '103']"
096 104,2,"['096', '004', '104']"
096 105,2,"['096', '004', '105']"
096 106,2,"['096', '004', '106']"
096 107,2,"['096', '004', '107']"
096 108,2,"['096', '004', '108']"
096 109,2,"['096', '004', '109']"
096 110,3,"['096', '004', '001', '110']"
096 111,3,"['096', '004', '001', '111']"
096 112,3,"['096', '004', '001', '112']"
096 113,3,"['096', '004', '001', '113']"
096 114,3,"['096', '004', '001', '114']"
097 001,2,"['097', '004', '001']"
097 002,2,"['097', '004', '002']"
097 003,2,"['097', '004', '003']"
097 004,1,"['097', '004']"
097 005,3,"['097', '004', '001', '005']"
097 006,3,"['097', '004', '001', '006']"
097 007,2,"['097', '004', '007']"
097 008,3,"['097', '004', '001', '008']"
097 009,2,"['097', '004', '009']"
097 010,2,"['097', '004', '010']"
097 011,3,"['097', '004', '001', '011']"
097 012,3,"['097', '004', '001', '012']"
097 013,2,"['097', '004', '013']"
097 014,1,"['097', '014']"
097 015,3,"['097', '004', '001', '015']"
097 016,2,"['097', '004', '016']"
097 017,3,"['097', '004', '001', '017']"
097 018,3,"['097', '004', '001', '018']"
097 019,3,"['097', '004', '001', '019']"
097 020,3,"['097', '004', '001', '020']"
097 021,3,"['097', '004', '001', '021']"
097 022,2,"['097', '004', '022']"
097 023,3,"['097', '004', '001', '023']"
097 024,3,"['097', '004', '001', '024']"
097 025,3,"['097', '004', '001', '025']"
097 026,3,"['097', '004', '001', '026']"
097 027,3,"['097', '004', '001', '027']"
097 028,3,"['097', '004', '001', '028']"
097 029,2,"['097', '004', '029']"
097 030,3,"['097', '004', '001', '030']"
097 031,3,"['097', '004', '001', '031']"
097 032,3,"['097', '004', '001', '032']"
097 033,3,"['097', '004', '001', '033']"
097 034,3,"['097', '004', '001', '034']"
097 035,3,"['097', '004', '001', '035']"
097 036,3,"['097', '004', '001', '036']"
097 037,3,"['097', '004', '001', '037']"
097 038,2,"['097', '004', '038']"
097 039,2,"['097', '004', '039']"
097 040,2,"['097', '004', '040']"
097 041,3,"['097', '004', '001', '041']"
097 042,3,"['097', '004', '001', '042']"
097 043,3,"['097', '004', '001', '043']"
097 044,3,"['097', '004', '001', '044']"
097 045,3,"['097', '004', '001', '045']"
097 046,3,"['097', '004', '001', '046']"
097 047,3,"['097', '004', '001', '047']"
097 048,3,"['097', '004', '001', '048']"
097 049,3,"['097', '004', '001', '049']"
097 050,3,"['097', '004', '009', '050']"
097 051,3,"['097', '004', '001', '051']"
097 052,3,"['097', '004', '001', '052']"
097 053,3,"['097', '004', '001', '053']"
097 054,3,"['097', '004', '001', '054']"
097 055,3,"['097', '004', '001', '055']"
097 056,3,"['097', '004', '001', '056']"
097 057,3,"['097', '004', '001', '057']"
097 058,2,"['097', '004', '058']"
097 059,2,"['097', '004', '059']"
097 060,2,"['097', '004', '060']"
097 061,2,"['097', '004', '061']"
097 062,3,"['097', '004', '001', '062']"
097 063,3,"['097', '004', '003', '063']"
097 064,2,"['097', '004', '064']"
097 065,3,"['097', '004', '001', '065']"
097 066,3,"['097', '004', '001', '066']"
097 067,3,"['097', '004', '001', '067']"
097 068,3,"['097', '004', '001', '068']"
097 069,3,"['097', '004', '001', '069']"
097 070,3,"['097', '004', '001', '070']"
097 071,3,"['097', '004', '001', '071']"
097 072,2,"['097', '004', '072']"
097 073,3,"['097', '004', '001', '073']"
097 074,3,"['097', '004', '001', '074']"
097 075,2,"['097', '004', '075']"
097 076,3,"['097', '004', '001', '076']"
097 077,3,"['097', '004', '001', '077']"
097 078,3,"['097', '004', '001', '078']"
097 079,3,"['097', '004', '001', '079']"
097 080,3,"['097', '004', '001', '080']"
097 081,3,"['097', '004', '001', '081']"
097 082,3,"['097', '004', '001', '082']"
097 083,3,"['097', '004', '001', '083']"
097 084,3,"['097', '004', '001', '084']"
097 085,3,"['097', '004', '009', '085']"
097 086,2,"['097', '004', '086']"
097 087,3,"['097', '004', '001', '087']"
097 088,3,"['097', '004', '001', '088']"
097 089,2,"['097', '004', '089']"
097 090,3,"['097', '004', '001', '090']"
097 091,3,"['097', '004', '001', '091']"
097 092,3,"['097', '004', '001', '092']"
097 093,3,"['097', '004', '001', '093']"
097 094,3,"['097', '004', '001', '094']"
097 095,3,"['097', '004', '001', '095']"
097 096,2,"['097', '004', '096']"
097 097,0,['097']
097 098,2,"['097', '004', '098']"
097 099,3,"['097', '004', '003', '099']"
097 100,3,"['097', '004', '003', '100']"
097 101,2,"['097', '004', '101']"
097 102,2,"['097', '004', '102']"
097 103,2,"['097', '004', '103']"
097 104,2,"['097', '004', '104']"
097 105,2,"['097', '004', '105']"
097 106,2,"['097', '004', '106']"
097 107,2,"['097', '004', '107']"
097 108,2,"['097', '004', '108']"
097 109,2,"['097', '004', '109']"
097 110,3,"['097', '004', '001', '110']"
097 111,3,"['097', '004', '001', '111']"
097 112,3,"['097', '004', '001', '112']"
097 113,3,"['097', '004', '001', '113']"
097 114,3,"['097', '004', '001', '114']"
098 001,2,"['098', '003', '001']"
098 002,2,"['098', '003', '002']"
098 003,1,"['098', '003']"
098 004,1,"['098', '004']"
098 005,2,"['098', '003', '005']"
098 006,2,"['098', '003', '006']"
098 007,2,"['098', '003', '007']"
098 008,3,"['098', '003', '001', '008']"
098 009,2,"['098', '004', '009']"
098 010,1,"['098', '010']"
098 011,3,"['098', '003', '001', '011']"
098 012,3,"['098', '003', '001', '012']"
098 013,2,"['098', '003', '013']"
098 014,2,"['098', '004', '014']"
098 015,3,"['098', '003', '001', '015']"
098 016,2,"['098', '004', '016']"
098 017,3,"['098', '003', '001', '017']"
098 018,3,"['098', '003', '001', '018']"
098 019,3,"['098', '003', '001', '019']"
098 020,3,"['098', '003', '001', '020']"
098 021,3,"['098', '003', '001', '021']"
098 022,2,"['098', '004', '022']"
098 023,3,"['098', '003', '001', '023']"
098 024,3,"['098', '003', '001', '024']"
098 025,3,"['098', '003', '001', '025']"
098 026,3,"['098', '003', '001', '026']"
098 027,3,"['098', '003', '001', '027']"
098 028,3,"['098', '003', '001', '028']"
098 029,2,"['098', '004', '029']"
098 030,3,"['098', '003', '001', '030']"
098 031,3,"['098', '003', '001', '031']"
098 032,3,"['098', '003', '001', '032']"
098 033,3,"['098', '003', '001', '033']"
098 034,3,"['098', '003', '001', '034']"
098 035,3,"['098', '003', '001', '035']"
098 036,3,"['098', '003', '001', '036']"
098 037,3,"['098', '003', '001', '037']"
098 038,2,"['098', '003', '038']"
098 039,2,"['098', '004', '039']"
098 040,2,"['098', '004', '040']"
098 041,3,"['098', '003', '001', '041']"
098 042,3,"['098', '003', '001', '042']"
098 043,3,"['098', '003', '001', '043']"
098 044,3,"['098', '003', '001', '044']"
098 045,3,"['098', '003', '001', '045']"
098 046,3,"['098', '003', '001', '046']"
098 047,3,"['098', '003', '001', '047']"
098 048,3,"['098', '003', '001', '048']"
098 049,3,"['098', '003', '001', '049']"
098 050,3,"['098', '004', '009', '050']"
098 051,3,"['098', '003', '001', '051']"
098 052,3,"['098', '003', '001', '052']"
098 053,3,"['098', '003', '001', '053']"
098 054,3,"['098', '003', '001', '054']"
098 055,3,"['098', '003', '001', '055']"
098 056,3,"['098', '003', '001', '056']"
098 057,3,"['098', '003', '001', '057']"
098 058,2,"['098', '003', '058']"
098 059,2,"['098', '003', '059']"
098 060,2,"['098', '003', '060']"
098 061,2,"['098', '003', '061']"
098 062,3,"['098', '003', '001', '062']"
098 063,2,"['098', '003', '063']"
098 064,2,"['098', '004', '064']"
098 065,3,"['098', '003', '001', '065']"
098 066,3,"['098', '003', '001', '066']"
098 067,3,"['098', '003', '001', '067']"
098 068,3,"['098', '003', '001', '068']"
098 069,3,"['098', '003', '001', '069']"
098 070,3,"['098', '003', '001', '070']"
098 071,3,"['098', '003', '001', '071']"
098 072,2,"['098', '004', '072']"
098 073,2,"['098', '010', '073']"
098 074,3,"['098', '003', '001', '074']"
098 075,2,"['098', '004', '075']"
098 076,3,"['098', '003', '001', '076']"
098 077,3,"['098', '003', '001', '077']"
098 078,3,"['098', '003', '001', '078']"
098 079,3,"['098', '003', '001', '079']"
098 080,3,"['098', '003', '001', '080']"
098 081,3,"['098', '003', '001', '081']"
098 082,3,"['098', '003', '001', '082']"
098 083,3,"['098', '003', '001', '083']"
098 084,3,"['098', '003', '001', '084']"
098 085,3,"['098', '004', '009', '085']"
098 086,2,"['098', '004', '086']"
098 087,3,"['098', '003', '001', '087']"
098 088,3,"['098', '003', '001', '088']"
098 089,2,"['098', '004', '089']"
098 090,3,"['098', '003', '001', '090']"
098 091,3,"['098', '003', '001', '091']"
098 092,3,"['098', '003', '001', '092']"
